brand,series,models,sales_name,guiding_price,level_id,year,vehicle_type_agg,vehicle_size_agg,production_status_agg,idling_year_agg,vehicle_attributes_agg,chassis_code_agg,produced_year_agg
别克,GL8,GL8 ES 豪华商旅车,2.0T 手自一体 28T 豪华型,36.99,CGB0220A0003,2017,MPV,中大型车,停产,2019,合资,SGM 358,2016
别克,GL8,GL8 ES 陆尊,2.0T 手自一体 653T 尊享型,33.99,CGB0220A0054,2020,MPV,中大型车,停产,2020,合资,SGM 358,2020
别克,GL8,GL8 ES 陆尊,2.0T 手自一体 653T 旗舰型,39.99,CGB0220A0056,2020,MPV,中大型车,停产,2020,合资,SGM 358,2020
别克,GL8,GL8 ES 陆尊,2.0T 手自一体 653T 智慧旗舰型,41.39,CGB0220A0073,2021,MPV,中大型车,停产,2021,合资,SGM 358,2020
别克,GL8,GL8 ES 陆尊,2.0T 手自一体 653T 智慧旗舰型,41.99,CGB0220A0060,2020,MPV,中大型车,停产,2020,合资,SGM 358,2020
别克,GL8,GL8 ES 陆尊,2.0T 手自一体 653T 智慧豪华型,39.39,CGB0220A0071,2021,MPV,中大型车,停产,2021,合资,SGM 358,2020
别克,GL8,GL8 ES 陆尊,2.0T 手自一体 653T 舒适型,29.99,CGB0220A0053,2020,MPV,中大型车,停产,2020,合资,SGM 358,2020
别克,GL8,GL8 ES 陆尊,2.0T 手自一体 653T 舒适型,31.39,CGB0220A0068,2021,MPV,中大型车,停产,2021,合资,SGM 358,2020
别克,GL8,GL8 ES 陆尊,2.0T 手自一体 653T 豪华型,37.99,CGB0220A0055,2020,MPV,中大型车,停产,2020,合资,SGM 358,2020
别克,GL8,GL8 ES 陆尊 48V,2.0T 手自一体 653T 尊享型,34.39,CGB0220A0102,2022,MPV,中大型车,停产,2022,合资,SGM 358,2021
别克,GL8,GL8 ES 陆尊 48V,2.0T 手自一体 653T 尊享型和悦版,35.69,CGB0220A0140,2023,MPV,中大型车,停产,2024,合资,SGM 358,2022
别克,GL8,GL8 ES 陆尊 48V,2.0T 手自一体 653T 旗舰型,40.39,CGB0220A0105,2022,MPV,中大型车,停产,2022,合资,SGM 358,2021
别克,GL8,GL8 ES 陆尊 48V,2.0T 手自一体 653T 智慧旗舰型,41.79,CGB0220A0106,2022,MPV,中大型车,停产,2022,合资,SGM 358,2021
别克,GL8,GL8 ES 陆尊 48V,2.0T 手自一体 653T 智慧豪华型,39.79,CGB0220A0104,2022,MPV,中大型车,停产,2022,合资,SGM 358,2021
别克,GL8,GL8 ES 陆尊 48V,2.0T 手自一体 653T 智慧豪华型和悦版,39.79,CGB0220A0144,2023,MPV,中大型车,停产,2023,合资,SGM 358,2022
别克,GL8,GL8 ES 陆尊 48V,2.0T 手自一体 653T 舒适型,31.79,CGB0220A0101,2022,MPV,中大型车,停产,2022,合资,SGM 358,2021
别克,GL8,GL8 ES 陆尊 48V,2.0T 手自一体 653T 豪华型,38.39,CGB0220A0103,2022,MPV,中大型车,停产,2022,合资,SGM 358,2021
别克,GL8,GL8 ES 陆尊 48V,2.0T 手自一体 653T 豪华型和悦版,38.39,CGB0220A0142,2023,MPV,中大型车,停产,2024,合资,SGM 358,2022
别克,GL8,GL8 ES 陆尊 48V,2.0T 手自一体 先享版,26.99,CGB0220A0190,2025,MPV,中大型车,停产,2025,合资,,2024
别克,GL8,GL8 ES 陆尊 48V,2.0T 手自一体 尊享和悦版,35.69,CGB0220A0193,2025,MPV,中大型车,停产,2025,合资,,2024
别克,GL8,GL8 ES 陆尊 48V,2.0T 手自一体 尊享和悦艾维亚版,36.99,CGB0220A0194,2025,MPV,中大型车,停产,2025,合资,,2024
别克,GL8,GL8 ES 陆尊 48V,2.0T 手自一体 尊享版,33.99,CGB0220A0192,2025,MPV,中大型车,停产,2025,合资,,2024
别克,GL8,GL8 ES 陆尊 48V,2.0T 手自一体 智享和悦版,30.99,CGB0220A0207,2025,MPV,中大型车,停产,2025,合资,,2025
别克,GL8,GL8 ES 陆尊 48V,2.0T 手自一体 智享版,30.99,CGB0220A0191,2025,MPV,中大型车,停产,2025,合资,,2024
别克,GL8,GL8 ES 陆尊 48V,2.0T 自动 先享版,26.99,CGB0220A0221,2025,MPV,中大型车,停产,2025,合资,,2024
别克,GL8,GL8 ES 陆尊 48V,2.0T 自动 奢享版,36.99,CGB0220A0220,2026,MPV,中大型车,在产,—,合资,,2025
别克,GL8,GL8 ES 陆尊 48V,2.0T 自动 尊享和悦版,35.69,CGB0220A0215,2025,MPV,中大型车,停产,2025,合资,,2024
别克,GL8,GL8 ES 陆尊 48V,2.0T 自动 尊享和悦艾维亚版,36.99,CGB0220A0218,2025,MPV,中大型车,停产,2025,合资,,2024
别克,GL8,GL8 ES 陆尊 48V,2.0T 自动 尊享版,33.99,CGB0220A0217,2026,MPV,中大型车,在产,—,合资,,2025
别克,GL8,GL8 ES 陆尊 48V,2.0T 自动 智享和悦版,30.99,CGB0220A0213,2025,MPV,中大型车,停产,2025,合资,,2025
别克,GL8,GL8 ES 陆尊 48V,2.0T 自动 智享版,30.99,CGB0220A0214,2026,MPV,中大型车,在产,—,合资,,2025
别克,GL8,GL8 商务车(陆尊),2.4 手自一体 BASE 舒适版,22.8,CGB0224A0013,2012,MPV,中大型车,停产,2013,合资,SGM 201,2012
别克,GL8,GL8 商务车(陆尊),2.4 手自一体 CT 舒适版,22.8,CGB0224A0004,2011,MPV,中大型车,停产,2013,合资,SGM 201,2010
别克,GL8,GL8 商务车(陆尊),2.4 手自一体 LT 行政版,24.8,CGB0224A0003,2011,MPV,中大型车,停产,2013,合资,SGM 201,2010
别克,GL8,GL8 商务车(陆尊),2.4 手自一体 经典版,20.9,CGB0224A0021,2013,MPV,中大型车,停产,2013,合资,SGM 201,2013
别克,GL8,GL8 商务车(陆尊),2.4 手自一体 舒适版,22.8,CGB0224A0022,2013,MPV,中大型车,停产,2013,合资,SGM 201,2013
别克,GL8,GL8 商务车(陆尊),2.4 手自一体 行政版,24.8,CGB0224A0023,2013,MPV,中大型车,停产,2013,合资,SGM 201,2013
别克,GL8,GL8 商旅车,2.0T 手自一体 28T 尊贵型,27.29,CGB0220A0022,2018,MPV,中大型车,停产,2020,合资,SGM 258,2018
别克,GL8,GL8 商旅车,2.0T 手自一体 28T 舒适型,23.29,CGB0220A0035,2018,MPV,中大型车,停产,2020,合资,SGM 258,2018
别克,GL8,GL8 商旅车,2.0T 手自一体 28T 豪华型,25.29,CGB0220A0021,2018,MPV,中大型车,停产,2020,合资,SGM 258,2018
别克,GL8,GL8 商旅车,2.5 手自一体 25S 尊贵型,26.99,CGB0225A0032,2017,MPV,中大型车,停产,2019,合资,SGM 258,2017
别克,GL8,GL8 商旅车,2.5 手自一体 25S 舒适型,22.99,CGB0225A0030,2017,MPV,中大型车,停产,2019,合资,SGM 258,2017
别克,GL8,GL8 商旅车,2.5 手自一体 25S 豪华型,24.99,CGB0225A0031,2017,MPV,中大型车,停产,2019,合资,SGM 258,2017
别克,GL8,GL8 豪华商务车,2.4 手自一体 CT 舒适版,28.8,CGB0224A0001,2011,MPV,中大型车,停产,2013,合资,SGM 258,2010
别克,GL8,GL8 豪华商务车,2.4 手自一体 CT 舒适版,28.99,CGB0224A0019,2013,MPV,中大型车,停产,2014,合资,SGM 258,2013
别克,GL8,GL8 豪华商务车,2.4 手自一体 LT 行政版,32.8,CGB0224A0002,2011,MPV,中大型车,停产,2013,合资,SGM 258,2010
别克,GL8,GL8 豪华商务车,2.4 手自一体 LT 行政版,32.99,CGB0224A0020,2013,MPV,中大型车,停产,2014,合资,SGM 258,2013
别克,GL8,GL8 豪华商务车,2.4 手自一体 尊享版,30.99,CGB0224A0058,2015,MPV,中大型车,停产,2016,合资,SGM 258,2015
别克,GL8,GL8 豪华商务车,3.0 手自一体 GT 豪雅版,36.8,CGB0230A0087,2011,MPV,中大型车,停产,2013,合资,SGM 258,2010
别克,GL8,GL8 豪华商务车,3.0 手自一体 GT 豪雅版,36.99,CGB0230A0099,2013,MPV,中大型车,停产,2014,合资,SGM 258,2013
别克,GL8,GL8 豪华商务车,3.0 手自一体 XT 旗舰版,38.8,CGB0230A0088,2011,MPV,中大型车,停产,2013,合资,SGM 258,2010
别克,GL8,GL8 豪华商务车,3.0 手自一体 XT 旗舰版,39.99,CGB0230A0100,2013,MPV,中大型车,停产,2014,合资,SGM 258,2013
别克,GL8,GL8 陆上公务舱,2.0T 手自一体 652T 尊贵型,27.99,CGB0220A0050,2020,MPV,中大型车,停产,2021,合资,SGM 258,2020
别克,GL8,GL8 陆上公务舱,2.0T 手自一体 652T 尊贵型福祉版,32.99,CGB0220A0052,2020,MPV,中大型车,停产,2021,合资,SGM 258,2020
别克,GL8,GL8 陆上公务舱,2.0T 手自一体 652T 智慧尊贵型,28.59,CGB0220A0065,2021,MPV,中大型车,停产,2021,合资,SGM 258,2020
别克,GL8,GL8 陆上公务舱,2.0T 手自一体 652T 智慧豪华型,26.99,CGB0220A0063,2021,MPV,中大型车,停产,2021,合资,SGM 258,2020
别克,GL8,GL8 陆上公务舱,2.0T 手自一体 652T 舒适型,23.29,CGB0220A0048,2020,MPV,中大型车,停产,2021,合资,SGM 258,2020
别克,GL8,GL8 陆上公务舱,2.0T 手自一体 652T 豪华型,25.89,CGB0220A0049,2020,MPV,中大型车,停产,2021,合资,SGM 258,2020
别克,GL8,GL8 陆上公务舱,2.0T 手自一体 652T 豪华型福祉版,30.89,CGB0220A0051,2020,MPV,中大型车,停产,2021,合资,SGM 258,2020
别克,GL8,GL8 陆上公务舱,2.0T 自动 先享版,22.99,CGB0220A0208,2025,MPV,中大型车,在产,—,合资,SGM 258,2025
别克,GL8,GL8 陆上公务舱,2.0T 自动 智享版,24.99,CGB0220A0211,2025,MPV,中大型车,在产,—,合资,SGM 258,2025
别克,GL8,GL8 陆上公务舱,2.0T 自动 舒适DG版,19.99,CGB0220A0209,2025,MPV,中大型车,在产,—,合资,SGM 258,2025
别克,GL8,GL8 陆上公务舱 48V,2.0T 手自一体 652T 尊贵型,27.99,CGB0220A0110,2022,MPV,中大型车,停产,2022,合资,SGM 258,2021
别克,GL8,GL8 陆上公务舱 48V,2.0T 手自一体 652T 尊贵型福祉版,32.99,CGB0220A0113,2022,MPV,中大型车,停产,2022,合资,SGM 258,2021
别克,GL8,GL8 陆上公务舱 48V,2.0T 手自一体 652T 智享型,24.29,CGB0220A0131,2023,MPV,中大型车,停产,2025,合资,SGM 258,2022
别克,GL8,GL8 陆上公务舱 48V,2.0T 手自一体 652T 智慧尊贵型,28.59,CGB0220A0111,2022,MPV,中大型车,停产,2022,合资,SGM 258,2021
别克,GL8,GL8 陆上公务舱 48V,2.0T 手自一体 652T 智慧豪华型,26.99,CGB0220A0109,2022,MPV,中大型车,停产,2022,合资,SGM 258,2021
别克,GL8,GL8 陆上公务舱 48V,2.0T 手自一体 652T 舒适型,23.29,CGB0220A0107,2022,MPV,中大型车,停产,2022,合资,SGM 258,2021
别克,GL8,GL8 陆上公务舱 48V,2.0T 手自一体 652T 豪华型,25.79,CGB0220A0132,2023,MPV,中大型车,停产,2023,合资,SGM 258,2022
别克,GL8,GL8 陆上公务舱 48V,2.0T 手自一体 652T 豪华型,25.89,CGB0220A0108,2022,MPV,中大型车,停产,2022,合资,SGM 258,2021
别克,GL8,GL8 陆上公务舱 48V,2.0T 手自一体 652T 豪华型福祉版,30.89,CGB0220A0112,2022,MPV,中大型车,停产,2022,合资,SGM 258,2021
别克,GL8,GL8 陆上公务舱 48V,2.0T 手自一体 先享DG-YZ版,24.29,CGB0220A0210,2025,MPV,中大型车,在产,—,合资,SGM 258,2025
别克,GL8,GL8 陆上公务舱 48V,2.0T 手自一体 智享DG-YZ版,25.89,CGB0220A0212,2025,MPV,中大型车,在产,—,合资,SGM 258,2025
别克,GL8,GL8 陆尊 PHEV,1.5T 自动 奢享版,39.99,CGB0215A0014,2026,MPV,中大型车,在产,—,合资,SGM 358,2025
别克,GL8,GL8 陆尊 PHEV,1.5T 自动 奢享版6座,41.99,CGB0215A0004,2024,MPV,中大型车,停产,2025,合资,SGM 358,2024
别克,GL8,GL8 陆尊 PHEV,1.5T 自动 奢享版7座,41.99,CGB0215A0003,2024,MPV,中大型车,停产,2025,合资,SGM 358,2024
别克,GL8,GL8 陆尊 PHEV,1.5T 自动 尊享版,36.99,CGB0215A0013,2026,MPV,中大型车,在产,—,合资,SGM 358,2025
别克,GL8,GL8 陆尊 PHEV,1.5T 自动 尊享版7座,38.99,CGB0215A0002,2024,MPV,中大型车,停产,2025,合资,SGM 358,2024
别克,GL8,GL8 陆尊 PHEV,1.5T 自动 智享版,33.99,CGB0215A0012,2026,MPV,中大型车,在产,—,合资,SGM 358,2025
别克,GL8,GL8 陆尊 PHEV,1.5T 自动 智享版7座,35.99,CGB0215A0001,2024,MPV,中大型车,停产,2025,合资,SGM 358,2024
别克,GL8,GL8 陆尚,1.5T 自动 先享版7座,24.99,CGB0215A0011,2025,MPV,中大型车,在产,—,合资,,2025
别克,GL8,GL8 陆尚,1.5T 自动 尊享版7座,28.99,CGB0215A0009,2025,MPV,中大型车,在产,—,合资,,2025
别克,GL8,GL8 陆尚,1.5T 自动 智享版7座,26.99,CGB0215A0010,2025,MPV,中大型车,在产,—,合资,,2025
别克,世纪,世纪 48V,2.0T 手自一体 果岭版6座,52.99,CGB1820A0022,2026,MPV,中大型车,在产,—,合资,,2025
别克,世纪,世纪 48V,2.0T 手自一体 私享版4座,68.99,CGB1820A0003,2023,MPV,中大型车,停产,2024,合资,,2022
别克,世纪,世纪 48V,2.0T 手自一体 臻享款7座,46.99,CGB1820A0008,2023,MPV,中大型车,停产,2024,合资,,2023
别克,世纪,世纪 48V,2.0T 手自一体 臻享版7座,46.99,CGB1820A0014,2025,MPV,中大型车,在产,—,合资,,2024
别克,世纪,世纪 48V,2.0T 手自一体 蕴世版6座,52.99,CGB1820A0001,2023,MPV,中大型车,停产,2024,合资,,2022
别克,世纪,世纪 48V,2.0T 手自一体 蕴世版7座,51.99,CGB1820A0007,2023,MPV,中大型车,停产,2024,合资,,2023
别克,世纪,世纪 48V,2.0T 手自一体 蕴世版7座,52.99,CGB1820A0015,2025,MPV,中大型车,在产,—,合资,,2024
别克,世纪,世纪 48V,2.0T 手自一体 逸世版4座,60.99,CGB1820A0002,2023,MPV,中大型车,停产,2024,合资,,2022
别克,凯越,凯越,1.3 手动 15N 精英型,8.39,CGB0513M0001,2018,轿车,紧凑型车,停产,2019,合资,,2018
别克,凯越,凯越,1.3 无级 15N 精英型,9.39,CGB0513C0001,2018,轿车,紧凑型车,停产,2019,合资,,2018
别克,凯越,凯越,1.3 无级 15N 豪华型,9.99,CGB0513C0002,2018,轿车,紧凑型车,停产,2019,合资,,2018
别克,凯越,凯越,1.5 手动 尊享型,9.59,CGB0515M0018,2015,轿车,紧凑型车,停产,2016,合资,SGM 612,2015
别克,凯越,凯越,1.5 手动 尊享版,10.59,CGB0515M0004,2013,轿车,紧凑型车,停产,2015,合资,SGM 612,2014
别克,凯越,凯越,1.5 手动 尊享版,10.89,CGB0515M0002,2013,轿车,紧凑型车,停产,2015,合资,SGM 612,2013
别克,凯越,凯越,1.5 手动 经典型,8.69,CGB0515M0017,2015,轿车,紧凑型车,停产,2016,合资,SGM 612,2015
别克,凯越,凯越,1.5 手动 经典版,9.69,CGB0515M0001,2013,轿车,紧凑型车,停产,2015,合资,SGM 612,2013
别克,凯越,凯越,1.5 手自一体 尊享型,10.59,CGB0515A0016,2015,轿车,紧凑型车,停产,2016,合资,SGM 612,2015
别克,凯越,凯越,1.5 手自一体 尊享版,11.59,CGB0515A0004,2013,轿车,紧凑型车,停产,2015,合资,SGM 612,2014
别克,凯越,凯越,1.5 手自一体 尊享版,11.89,CGB0515A0002,2013,轿车,紧凑型车,停产,2015,合资,SGM 612,2013
别克,凯越,凯越,1.5 手自一体 经典型,9.19,CGB0515A0015,2015,轿车,紧凑型车,停产,2016,合资,SGM 612,2015
别克,凯越,凯越,1.5 手自一体 经典版,10.19,CGB0515A0001,2013,轿车,紧凑型车,停产,2015,合资,SGM 612,2013
别克,凯越,凯越,1.6 手动 LE,10.79,CGB0516M0076,2011,轿车,紧凑型车,停产,2013,合资,SGM 612,2010
别克,凯越,凯越,1.6 手动 LE 智能加装版,10.79,CGB0516M0043,2010,轿车,紧凑型车,停产,2013,合资,SGM 612,2009
别克,凯越,凯越,1.6 手动 LX,9.99,CGB0516M0050,2011,轿车,紧凑型车,停产,2013,合资,SGM 612,2010
别克,凯越,凯越,1.6 自动 LE,11.79,CGB0516A0065,2011,轿车,紧凑型车,停产,2013,合资,SGM 612,2010
别克,凯越,凯越,1.6 自动 LE 智能加装版,11.79,CGB0516A0034,2010,轿车,紧凑型车,停产,2013,合资,SGM 612,2009
别克,凯越,凯越,1.6 自动 LX,10.49,CGB0516A0039,2011,轿车,紧凑型车,停产,2013,合资,SGM 612,2010
别克,凯越,凯越HRV,1.6 手动 豪华导航版,11.28,CGB0516M0040,2008,轿车,紧凑型车,停产,2013,合资,SGM 612,2008
别克,凯越,凯越HRV,1.6 手动 豪华版,10.58,CGB0516M0039,2008,轿车,紧凑型车,停产,2013,合资,SGM 612,2008
别克,凯越,凯越HRV,1.6 手动 豪华运动版,11.38,CGB0516M0038,2008,轿车,紧凑型车,停产,2013,合资,SGM 612,2008
别克,凯越,凯越HRV,1.6 自动 豪华导航版,12.28,CGB0516A0031,2008,轿车,紧凑型车,停产,2013,合资,SGM 612,2008
别克,凯越,凯越HRV,1.6 自动 豪华版,11.58,CGB0516A0030,2008,轿车,紧凑型车,停产,2013,合资,SGM 612,2008
别克,凯越,凯越HRV,1.6 自动 豪华运动版,12.38,CGB0516A0029,2008,轿车,紧凑型车,停产,2013,合资,SGM 612,2008
别克,君威,君威,1.5T 手自一体 20T 尊贵型,21.68,CGB0415A0016,2019,轿车,中型车,停产,2019,合资,E2SB,2019
别克,君威,君威,1.5T 手自一体 20T 尊贵型,21.98,CGB0415A0004,2017,轿车,中型车,停产,2018,合资,E2SB,2017
别克,君威,君威,1.5T 手自一体 20T 精英型,18.28,CGB0415A0014,2019,轿车,中型车,停产,2019,合资,E2SB,2019
别克,君威,君威,1.5T 手自一体 20T 精英型,18.58,CGB0415A0002,2017,轿车,中型车,停产,2018,合资,E2SB,2017
别克,君威,君威,1.5T 手自一体 20T 豪华型,19.68,CGB0415A0015,2019,轿车,中型车,停产,2019,合资,E2SB,2019
别克,君威,君威,1.5T 手自一体 20T 豪华型,19.98,CGB0415A0003,2017,轿车,中型车,停产,2018,合资,E2SB,2017
别克,君威,君威,1.5T 手自一体 20T 豪华型(改款),19.68,CGB0415A0025,2019,轿车,中型车,停产,2020,合资,E2SB,2020
别克,君威,君威,1.5T 手自一体 20T 领先型,17.28,CGB0415A0013,2019,轿车,中型车,停产,2019,合资,E2SB,2019
别克,君威,君威,1.5T 手自一体 20T 领先型,17.58,CGB0415A0001,2017,轿车,中型车,停产,2018,合资,E2SB,2017
别克,君威,君威,1.5T 手自一体 25T 超享版,15.98,CGB0415A0037,2024,轿车,中型车,停产,2025,合资,E2SB,2023
别克,君威,君威,1.5T 手自一体 25T 超享版(改款),15.98,CGB0415A0040,2024,轿车,中型车,停产,2025,合资,E2SB,2025
别克,君威,君威,1.5T 手自一体 552T 智享型,19.68,CGB0415A0034,2022,轿车,中型车,停产,2022,合资,E2SB,2022
别克,君威,君威,1.5T 手自一体 552T 精英型,18.88,CGB0415A0026,2020,轿车,中型车,停产,2022,合资,E2SB,2020
别克,君威,君威,1.5T 手自一体 552T 豪华型,19.68,CGB0415A0027,2020,轿车,中型车,停产,2022,合资,E2SB,2020
别克,君威,君威,1.6T 手动 精英运动版,20.69,CGB0416M0002,2010,轿车,中型车,停产,2011,合资,SGM E10,2010
别克,君威,君威,1.6T 手自一体 时尚技术型,19.99,CGB0416A0002,2014,轿车,中型车,停产,2015,合资,SGM E10,2013
别克,君威,君威,1.6T 手自一体 精英技术型,20.99,CGB0416A0007,2015,轿车,中型车,停产,2017,合资,SGM E10,2014
别克,君威,君威,1.6T 手自一体 精英运动版,20.99,CGB0416A0001,2013,轿车,中型车,停产,2013,合资,SGM E10,2013
别克,君威,君威,1.6T 手自一体 领先技术型,18.99,CGB0416A0006,2015,轿车,中型车,停产,2017,合资,SGM E10,2014
别克,君威,君威,1.8 无级 30H 精英型,22.98,CGB0418C0001,2017,轿车,中型车,停产,2018,合资,E2SB,2017
别克,君威,君威,1.8 无级 30H 豪华型,23.98,CGB0418C0002,2017,轿车,中型车,停产,2018,合资,E2SB,2017
别克,君威,君威,2.0 手自一体 世博版,20.39,CGB0420A0007,2010,轿车,中型车,停产,2011,合资,SGM E10,2010
别克,君威,君威,2.0 手自一体 精英时尚型,19.39,CGB0420A0036,2014,轿车,中型车,停产,2015,合资,SGM E10,2013
别克,君威,君威,2.0 手自一体 精英版,20.39,CGB0420A0016,2011,轿车,中型车,停产,2012,合资,SGM E10,2011
别克,君威,君威,2.0 手自一体 舒适版,18.49,CGB0420A0015,2011,轿车,中型车,停产,2012,合资,SGM E10,2011
别克,君威,君威,2.0 手自一体 舒适版,18.59,CGB0420A0024,2012,轿车,中型车,停产,2013,合资,SGM E10,2012
别克,君威,君威,2.0 手自一体 豪华版,20.39,CGB0420A0025,2012,轿车,中型车,停产,2013,合资,SGM E10,2012
别克,君威,君威,2.0 手自一体 领先时尚型,17.89,CGB0420A0035,2014,轿车,中型车,停产,2015,合资,SGM E10,2013
别克,君威,君威,2.0T 手自一体 28T 尊享型,22.68,CGB0420A0083,2019,轿车,中型车,停产,2019,合资,E2SB,2019
别克,君威,君威,2.0T 手自一体 28T 尊享型,22.98,CGB0420A0071,2017,轿车,中型车,停产,2018,合资,E2SB,2017
别克,君威,君威,2.0T 手自一体 28T 尊贵型,23.98,CGB0420A0072,2017,轿车,中型车,停产,2018,合资,E2SB,2017
别克,君威,君威,2.0T 手自一体 28T 纵享版,17.58,CGB0420A0116,2024,轿车,中型车,停产,2025,合资,E2SB,2023
别克,君威,君威,2.0T 手自一体 28T 纵享版(改款),17.58,CGB0420A0119,2024,轿车,中型车,停产,2025,合资,E2SB,2025
别克,君威,君威,2.0T 手自一体 652T 智享型,21.08,CGB0420A0110,2022,轿车,中型车,停产,2022,合资,E2SB,2022
别克,君威,君威,2.0T 手自一体 652T 精英型,20.68,CGB0420A0096,2020,轿车,中型车,停产,2022,合资,E2SB,2020
别克,君威,君威,2.0T 手自一体 652T 豪华型,21.68,CGB0420A0097,2020,轿车,中型车,停产,2022,合资,E2SB,2020
别克,君威,君威,2.0T 手自一体 旗舰运动版,26.99,CGB0420A0006,2010,轿车,中型车,停产,2012,合资,SGM E10,2010
别克,君威,君威,2.0T 手自一体 豪华运动版,25.89,CGB0420A0008,2010,轿车,中型车,停产,2012,合资,SGM E10,2010
别克,君威,君威,2.0T 手自一体 豪华运动版,25.99,CGB0420A0026,2012,轿车,中型车,停产,2013,合资,SGM E10,2012
别克,君威,君威,2.4 手自一体 旗舰版,24.89,CGB0424A0008,2010,轿车,中型车,停产,2011,合资,SGM E10,2010
别克,君威,君威,2.4 手自一体 精英版,22.89,CGB0424A0007,2010,轿车,中型车,停产,2011,合资,SGM E10,2010
别克,君威,君威,2.4 手自一体 舒适版,20.39,CGB0424A0006,2010,轿车,中型车,停产,2011,合资,SGM E10,2010
别克,君威,君威,2.4SIDI 手自一体 旗舰版,25.09,CGB0424A0016,2011,轿车,中型车,停产,2012,合资,SGM E10,2011
别克,君威,君威,2.4SIDI 手自一体 旗舰版,25.59,CGB0424A0022,2012,轿车,中型车,停产,2013,合资,SGM E10,2012
别克,君威,君威,2.4SIDI 手自一体 精英时尚型,22.59,CGB0424A0027,2014,轿车,中型车,停产,2015,合资,SGM E10,2013
别克,君威,君威,2.4SIDI 手自一体 精英版,23.09,CGB0424A0015,2011,轿车,中型车,停产,2012,合资,SGM E10,2011
别克,君威,君威,2.4SIDI 手自一体 舒适版,20.59,CGB0424A0014,2011,轿车,中型车,停产,2012,合资,SGM E10,2011
别克,君威,君威,2.4SIDI 手自一体 豪华时尚型,24.59,CGB0424A0028,2014,轿车,中型车,停产,2015,合资,SGM E10,2013
别克,君威,君威GS,2.0T 手自一体 28T 尊贵型,24.98,CGB0420A0095,2020,轿车,中型车,停产,2021,合资,E2SB,2020
别克,君威,君威GS,2.0T 手自一体 28T 尊贵型,25.98,CGB0420A0085,2019,轿车,中型车,停产,2019,合资,E2SB,2019
别克,君威,君威GS,2.0T 手自一体 28T 尊贵型,26.98,CGB0420A0074,2017,轿车,中型车,停产,2018,合资,E2SB,2017
别克,君威,君威GS,2.0T 手自一体 28T 穿越火线联名限量版,22.98,CGB0420A0079,2018,轿车,中型车,停产,2018,合资,E2SB,2018
别克,君威,君威GS,2.0T 手自一体 28T 精英型,21.88,CGB0420A0089,2019,轿车,中型车,停产,2020,合资,E2SB,2019
别克,君威,君威GS,2.0T 手自一体 28T 精英型(改款),21.88,CGB0420A0108,2021,轿车,中型车,停产,2022,合资,E2SB,2021
别克,君威,君威GS,2.0T 手自一体 28T 豪华型,22.98,CGB0420A0084,2019,轿车,中型车,停产,2019,合资,E2SB,2019
别克,君威,君威GS,2.0T 手自一体 28T 豪华型,23.98,CGB0420A0073,2017,轿车,中型车,停产,2018,合资,E2SB,2017
