"vehicle_id","上牌日期","车龄","行驶里程","车辆评分","车辆评级","成交日期","成交价格","业务类型","品牌","车系","车型","城市","是否火烧","是否水泡","是否事故","level_id","力扬指导价格"
320246,2012-03-13,13,4.8,"60",B,2025-07-04,5900,YL,江淮,瑞风,江淮 瑞风彩色之旅 2011款 2.4 手动 汽油 标准型,烟台市,否,否,否,CJC0124M0138,"11.98"
320244,2013-09-29,12,9.8,"60",B,2025-07-04,8500,YL,大众,POLO,大众 POLO 2013款 1.4 手动 舒适版,烟台市,否,否,否,CSV0314M0106,"9.49"
301409,2012-07-04,13,5.2,"60",C,2025-07-04,3200,YL,英伦,SC7(海景),英伦 SC7(海景) 2011款 1.5 手动 新锐版 标准型,潍坊市,否,否,否,CYL0415M0007,"6.88"
317625,2011-07-20,14,15.2,"80",D,2025-07-03,4400,YL,别克,君威,别克 君威 2011款 2.0 手自一体 舒适版,绍兴市,否,否,否,CGB0420A0015,"18.49"
319923,2013-09-16,12,10.0,"60",D,2025-07-04,22100,YL,马自达,CX-5,马自达 CX-5 2013款 2.0 手自一体 两驱舒适型,北京市,否,否,是,CMD0320A0001,"18.38"
319945,2017-10-27,8,22.0,"80",C,2025-07-04,65000,YL,本田,CR-V,本田 CR-V 2017款 1.5T 无级 240TURBO 四驱尊贵版,西安市,否,否,否,CDH0115C0005,"23.18"
319811,2016-10-12,9,6.9,"80",C,2025-07-04,16600,YL,江淮,瑞风,江淮 瑞风M5 2016款 1.9T 手动 商务版,西安市,否,否,否,CJC0119M0034,"14.85"
319405,2014-06-26,11,7.0,"50",B,2025-07-04,3300,YL,长安,CX20,长安 CX20 2014款 1.4 序列变速 天窗导航版,西安市,否,否,否,CCA0614A0001,"6.49"
319226,2014-05-14,11,11.16,"80",B,2025-07-04,31900,YL,大众,帕萨特,大众 帕萨特 2014款 1.8TSI 双离合 御尊导航版,西安市,否,否,否,CSV0218D0044,"24.28"
314489,2014-09-19,11,23.29,"60",C,2025-07-04,17500,YL,起亚,K5,起亚 K5 2014款 2.0 手自一体 LUXURY,中山市,否,否,否,CFZ1120A0032,"18.88"
313498,2012-06-15,13,18.7,"50",B,2025-07-04,24800,YL,丰田,凯美瑞,丰田 凯美瑞 2012款 2.5 手自一体 G 豪华版,南昌市,否,否,否,CGT0125A0003,"21.98"
319885,2007-07-26,18,27.6,"50",C,2025-07-04,2700,YL,中华,骏捷,中华 骏捷 2006款 1.8 手动 豪华版,永州市,否,否,否,CZH0318M0001,"10.58"
319672,2015-10-19,10,22.82,"50",C,2025-07-04,6100,YL,传祺,GS4,传祺 GS4 2015款 1.3T 手动 200T 舒适版,永州市,否,否,否,CGC0613M0001,"9.98"
306786,2013-02-06,12,4.3,"60",B,2025-07-04,17000,YL,大众,朗逸,大众 朗逸 2013款 1.4TSI 双离合 豪华版,长沙市,否,否,否,CSV0614D0015,"16.09"
319491,2011-03-07,14,9.6,"50",C,2025-07-04,11400,YL,大众,途安,大众 途安 2011款 1.4TSI 双离合 5座智雅版,无锡市,否,否,否,CSV0514D0001,"17.88"
319484,2015-02-03,10,9.0,"60",C,2025-07-04,27000,YL,大众,帕萨特,大众 帕萨特 2014款 1.8TSI 手自一体 尊荣版,无锡市,否,否,否,CSV0218A0078,"21.58"
319476,2016-11-18,9,16.1,"50",C,2025-07-04,5800,YL,荣威,"360",荣威 360 2015款 1.4TGI 双离合 20T 尊享版,无锡市,否,否,否,CRW0714D0002,"10.79"
319486,2012-03-22,13,16.7,"60",B,2025-07-04,35000,YL,本田,CR-V,本田 CR-V 2012款 2.4 自动 VTi 豪华版,无锡市,否,否,否,CDH0124A0041,"23.98"
319466,2014-09-26,11,10.0,"60",C,2025-07-04,9000,YL,大众,朗逸,大众 朗逸 2013款 1.6 手动 舒适版(改款),无锡市,否,否,否,CSV0616M0059,"12.59"
319487,2014-04-08,11,13.3,"60",D,2025-07-04,8200,YL,别克,君威,别克 君威 2014款 1.6T 手自一体 时尚技术型,无锡市,否,否,是,CGB0416A0002,"19.99"
318606,2010-10-11,15,11.98,"50",C,2025-07-04,1000,YL,长安,奔奔,长安 奔奔LOVE 2010款 1.3 手动 标准版,北京市,否,否,否,CCA0213M0077,"4.19"
319136,2013-06-17,12,9.5,"60",D,2025-07-04,10100,YL,起亚,K2,起亚 K2-三厢 2012款 1.4 手动 GL纪念版,赣州市,否,否,是,CFZ1214M0012,"7.29"
318352,2019-08-15,6,6.7,"60",B,2025-07-04,88100,YL,大众,帕萨特,大众 帕萨特 2019款 2.0TSI 双离合 330TSI 精英版,赣州市,否,否,否,CSV0220D0050,"22.29"
318459,2016-05-26,9,6.9,"60",B,2025-07-04,21100,YL,传祺,GS4,传祺 GS4 2017款 1.3T 双离合 200T 两驱舒适版,南昌市,否,否,否,CGC0613D0009,"11.58"
318169,2017-02-22,8,16.6,"60",B,2025-07-04,65000,YL,凯迪拉克,XT5,凯迪拉克 XT5 2018款 2.0T 手自一体 25T 技术型,石家庄市,否,否,否,CGK0720A0021,"35.99"
309660,2005-06-27,20,11.99,"50",C,2025-07-04,5100,YL,海马,福美来,海马 福美来一代 2005款 1.6 自动 舒适版,珠海市,否,否,否,CHM0416A0002,"12.76"
309658,2007-07-25,18,1.0,"50",D,2025-07-04,5100,YL,别克,凯越,别克 凯越 2006款 1.6 自动 LE 舒适版,珠海市,否,否,是,CGB0516A0002,"13.78"
320273,2014-07-03,11,10.3,"60",B,2025-07-04,19300,YL,起亚,K3,起亚 K3 2013款 1.6 手自一体 GL,青岛市,否,否,否,CFZ1316A0001,"11.28"
320227,2016-10-09,9,14.3,"60",B,2025-07-04,13400,YL,雪佛兰,科沃兹,雪佛兰 科沃兹 2016款 1.5 手自一体 LS 欣享版,长沙市,否,否,否,CGX1015A0001,"8.89"
310315,2013-11-25,12,4.1,"60",D,2025-07-04,3800,YL,雪佛兰,科鲁兹,雪佛兰 科鲁兹 2013款 1.6 手动 SL,威海市,否,否,是,CGX0516M0021,"10.89"
320571,2010-01-05,15,15.0,"0n",ull,2025-07-04,3200,YL,雪佛兰,科鲁兹,雪佛兰 科鲁兹 2009款 1.6 手动 SL,青岛市,否,否,否,CGX0516M0001,"10.89"
318899,2016-06-08,9,13.97,"50",D,2025-07-04,29200,YL,传祺,GS4,传祺 GS4 2017款 1.3T 双离合 200T 两驱精英版,佛山市,否,否,是,CGC0613D0010,"12.58"
318604,2021-06-08,4,2.48,"60",B,2025-07-04,115000,YL,传祺,M8,传祺 M8 2021款 2.0T 自动 390T 领秀系列 至尊版,合肥市,否,否,否,CGC1220A0054,"23.28"
318531,2014-10-08,11,13.8,"30",D,2025-07-04,8000,YL,雪佛兰,迈锐宝,雪佛兰 迈锐宝 2012款 2.0 手自一体 SE 豪华版,泉州市,否,否,是,CGX0820A0003,"17.99"
316066,2010-03-23,15,8.93,"30",D,2025-07-04,4000,YL,长城,哈弗H3,长城 哈弗H3 2010款 2.4 手动 领先版 四驱豪华版,大连市,否,否,否,CGW0924M0027,"12.28"
302527,2015-02-15,10,5.4,"30",D,2025-07-04,3000,YL,雪佛兰,赛欧,雪佛兰 赛欧-三厢 2013款 1.2 手动 温馨版,大连市,否,否,是,CGX0112M0050,"5.68"
320045,2017-07-03,8,13.5,"30",C,2025-07-04,8200,YL,长安,CS75,长安 CS75 2017款 1.5T 手动 尚酷版悦享型,三亚市,否,否,否,CCA1115M0008,"9.38"
319747,2018-01-18,7,11.9,"60",B,2025-07-04,10600,YL,风神,AX5,风神 AX5 2017款 1.4T 双离合 趣尚型,长沙市,否,否,否,CDF1014D0001,"10.17"
314484,2015-04-09,10,22.1,"50",D,2025-07-04,19500,YL,本田,缤智,本田 缤智 2015款 1.5 无级 两驱舒适型,中山市,否,否,是,CGH0815C0001,"13.68"
307769,2013-10-17,12,7.0,"60",B,2025-07-04,8700,YL,福特,嘉年华,福特 嘉年华-两厢 2013款 1.5 双离合 时尚型,临沂市,否,否,否,CCF0115D0008,"9.89"
319392,2013-04-03,12,7.02,"60",B,2025-07-04,6100,YL,长安,悦翔,长安 悦翔V5 2012款 1.5 手动 梦幻版,佛山市,否,否,否,CCA0515M0089,"6.59"
320645,2012-09-03,13,12.8,"80",B,2025-07-04,6200,YL,大众,朗逸,大众 朗逸 2011款 1.6 手动 品悠版,烟台市,否,否,否,CSV0616M0010,"11.28"
320213,2015-05-11,10,13.4,"60",C,2025-07-04,46600,YL,本田,雅阁,本田 第九代雅阁 2014款 2.4 无级 EXN 豪华导航版,北京市,否,否,是,CGH0124C0003,"23.58"
320659,2016-04-06,9,6.3,"80",B,2025-07-04,18000,YL,雪佛兰,科鲁兹,雪佛兰 科鲁兹 2016款 1.5 手自一体 豪华版,郑州市,否,否,否,CGX0515A0008,"13.79"
320489,2018-02-13,7,17.7,"60",B,2025-07-04,32500,YL,雪佛兰,探界者,雪佛兰 探界者 2018款 1.5T 手自一体 535T 驭界版,萍乡市,否,否,否,CGX1115A0008,"19.99"
319755,2019-12-29,6,6.9,"60",B,2025-07-04,23000,YL,雪佛兰,科鲁泽,雪佛兰 科鲁泽RS 2019款 1.3T 手自一体 330T 畅快版,沈阳市,否,否,否,CGX1313A0001,"11.49"
319503,2016-12-18,9,8.4,"30",D,2025-07-04,12000,YL,起亚,K2,起亚 K2-三厢 2015款 1.4 自动 TOP,沈阳市,否,否,是,CFZ1214A0030,"9.29"
320796,2008-01-28,17,19.4,"60",B,2025-07-04,3600,YL,雪佛兰,景程,雪佛兰 景程 2007款 2.0 自动 SE 舒适版,深圳市,否,否,否,CGX0220A0011,"14.68"
320767,2013-08-09,12,10.8,"60",C,2025-07-04,10100,YL,长安,逸动,长安 逸动 2013款 1.6 手动 豪华型,重庆市,否,否,否,CCA0716M0015,"8.09"
317150,2015-03-05,10,6.41,"60",C,2025-07-04,5100,YL,长安,逸动,长安 逸动 2015款 1.6 手动 豪华型,重庆市,否,否,否,CCA0716M0039,"8.09"
320814,2021-01-26,4,6.61,"80",A,2025-07-04,120600,YL,本田,皓影,本田 皓影 2020款 1.5T 无级 240TURBO 两驱幻夜版,合肥市,否,否,否,CGH1015C0005,"21.68"
316112,2014-07-25,11,10.89,"60",B,2025-07-05,15600,YL,铃木,锋驭,铃木 锋驭 2014款 1.6 无级 进取型,大连市,否,否,否,CLM0616C0001,"11.98"
299419,2014-11-26,11,9.8,"50",C,2025-07-04,3000,YL,比亚迪,F3,比亚迪 F3 2013款 1.5 手动 标准型,赣州市,否,否,否,CBY0215M0193,"5.89"
310826,2014-09-28,11,16.5,"60",C,2025-07-04,13200,YL,大众,朗逸,大众 朗逸 2013款 1.4TSI 双离合 舒适版(改款),海口市,否,否,否,CSV0614D0028,"14.79"
317324,2017-06-30,8,6.15,"60",B,2025-07-04,5000,YL,比亚迪,F3,比亚迪 F3 2013款 1.5 手动 标准型,西安市,否,否,否,CBY0215M0193,"5.89"
320785,2015-04-20,10,24.18,"60",C,2025-07-04,13000,YL,大众,桑塔纳,大众 桑塔纳 2015款 1.6 自动 舒适版,武汉市,否,否,否,CSV0116A0026,"11.38"
320312,2015-07-30,10,11.4,"80",B,2025-07-04,4600,YL,江淮,瑞风,江淮 瑞风S3 2015款 1.5 手动 豪华智能尊享版,郑州市,否,否,否,CJC0115M0015,"7.88"
318620,2015-08-06,10,11.6,"60",B,2025-07-04,11800,YL,雪佛兰,科鲁兹,雪佛兰 科鲁兹经典 2015款 1.5 手自一体 SE,威海市,否,否,否,CGX0515A0003,"11.99"
319529,2016-08-19,9,16.27,"60",D,2025-07-04,33000,YL,大众,帕萨特,大众 帕萨特 2016款 1.8TSI 双离合 330TSI 尊荣版,重庆市,否,否,否,CSV0218D0080,"22.29"
318663,2016-11-18,9,7.26,"60",B,2025-07-04,40100,YL,大众,途观,大众 途观 2016款 1.8TSI 手自一体 300TSI 两驱豪华版,重庆市,否,否,否,CSV0718A0078,"25.98"
318852,2015-02-12,10,9.8,"60",B,2025-07-04,19000,YL,起亚,K3,起亚 K3 2015款 1.6 手自一体 GLS,成都市,否,否,否,CFZ1316A0033,"12.48"
316343,2013-10-11,12,10.5,"50",C,2025-07-04,32000,YL,丰田,凯美瑞,丰田 凯美瑞 2013款 2.0 手自一体 G 舒适版,成都市,否,否,否,CGT0120A0075,"18.98"
317969,2011-03-22,14,15.0,"50",D,2025-07-04,5500,YL,起亚,福瑞迪,起亚 福瑞迪 2011款 1.6 手自一体 GL,曲靖市,否,否,是,CFZ0816A0007,"10.88"
315553,2013-08-07,12,23.58,"50",D,2025-07-04,2100,YL,长安商用,星光,长安商用 星光4500 2011款 1.3 手动,成都市,否,否,是,W00004231,"5.09-5.88"
317145,2012-12-27,13,17.0,"50",D,2025-07-04,4500,YL,大众,朗逸,大众 朗逸 2013款 1.4TSI 手动 舒适版,西安市,否,否,是,CSV0614M0010,"13.39"
320791,2016-08-04,9,12.8,"60",B,2025-07-05,37500,YL,本田,思域,本田 思域 2016款 1.5T 无级 220TURBO 豪华版,长春市,否,否,否,CDH0215C0001,"13.99"
319688,2017-09-19,8,10.05,"60",C,2025-07-04,29000,YL,起亚,KX3(傲跑),起亚 KX3(傲跑) 2017款 1.6 手自一体 傲雅版,达州市,否,否,否,CFZ1516A0015,"14.08"
304735,2015-09-21,10,11.0,"80",D,2025-07-04,13800,YL,雪佛兰,迈锐宝,雪佛兰 迈锐宝 2014款 2.0 手自一体 SE 豪华版,西安市,否,否,否,CGX0820A0016,"18.69"
319517,2019-01-25,6,9.81,"80",B,2025-07-04,33800,YL,WEY,VV5,WEY VV5s 2017款 2.0T 双离合 旗舰型,西安市,否,否,否,CWE0220D0002,"16.3"
316871,2014-03-17,11,16.32,"80",A,2025-07-04,29000,YL,大众,途观,大众 途观 2013款 1.8TSI 手自一体 四驱舒适版,西安市,否,否,否,CSV0718A0036,"25.48"
319560,2011-06-24,14,33.0,"50",D,2025-07-04,19000,YL,丰田,汉兰达,丰田 汉兰达 2009款 2.7 手自一体 两驱5座精英版,福州市,否,否,否,CGT0327A0001,"24.88"
320428,2011-07-12,14,15.0,"30",D,2025-07-04,5200,YL,马自达,马自达3,马自达 马自达3 2010款 1.6 手自一体 经典款 时尚版,福州市,否,否,否,CFM0116A0015,"12.28"
316665,2019-01-16,6,23.0,"60",B,2025-07-04,23200,YL,大众,朗逸,大众 朗逸 2017款 1.6 手自一体 风尚版,福州市,否,否,否,CSV0616A0148,"12.19"
318864,2012-04-20,13,18.4,"60",C,2025-07-05,18000,YL,本田,思域,本田 思域 2012款 1.8 自动 EXi 舒适版,大连市,否,否,否,CDH0218A0039,"13.98"
320755,2016-09-22,9,12.9,"60",C,2025-07-04,25000,YL,大众,途观,大众 途观 2016款 1.8TSI 手自一体 300TSI 四驱豪华版,自贡市,否,否,否,CSV0718A0079,"27.68"
320784,2017-09-18,8,11.8,"50",C,2025-07-04,8400,YL,猎豹,CS9,猎豹 CS9 2017款 1.5 无级 风尚型,自贡市,否,否,否,CGJ1315C0001,"8.98"
320768,2016-12-16,9,8.9,"50",B,2025-07-05,10200,YL,长安,悦翔,长安 悦翔V7 2016款 1.6 手自一体 乐动型,大连市,否,否,否,CCA0516A0019,"7.59"
320727,2013-09-06,12,31.1,"50",D,2025-07-05,10400,YL,大众,桑塔纳,大众 桑塔纳 2013款 1.6 自动 风尚版,大连市,否,否,是,CSV0116A0001,"9.99"
319467,2015-11-02,10,4.3,"30",C,2025-07-04,2000,YL,金杯,海星,金杯 海星A7 2011款 1.0 手动 标准版,昆明市,否,否,否,CJB0810M0014,"3.28"
319086,2013-04-15,12,13.4,"60",D,2025-07-05,14200,YL,起亚,K2,起亚 K2-两厢 2012款 1.6 自动 Premium,广州市,否,否,是,CFZ1216A0006,"9.99"
317601,2016-12-28,9,8.84,"80",B,2025-07-04,8100,YL,荣威,"350",荣威 350 2015款 1.5 手自一体 豪华天窗版,西安市,否,否,否,CRW0315A0049,"8.77"
320502,2010-10-22,15,12.09,"50",C,2025-07-04,13100,YL,本田,雅阁,本田 第八代雅阁 2010款 2.4 自动 LX,重庆市,否,否,否,CGH0124A0032,"22.28"
320501,2019-04-24,6,9.87,"60",C,2025-07-04,25200,YL,大众,朗逸,大众 朗逸 2018款 1.5 手动 舒适版,重庆市,否,否,否,CSV0615M0002,"12.79"
320079,2011-09-08,14,15.0,"60",B,2025-07-04,4500,YL,起亚,赛拉图,起亚 赛拉图 2010款 1.6 手动 GL 节能补贴,青岛市,否,否,否,CFZ0616M0048,"8.98"
320534,2013-09-18,12,9.4,"50",C,2025-07-06,2600,YL,比亚迪,F3,比亚迪 F3 2013款 1.5 手动 舒适型,保定市,否,否,否,CBY0215M0192,"5.49"
320522,2004-08-25,21,16.2,"60",C,2025-07-06,4000,YL,丰田,花冠,丰田 花冠 2004款 1.8 自动 GL-i,保定市,否,否,否,CFT0618A0003,"17.5"
320429,2020-01-10,5,8.3,"80",B,2025-07-04,92000,YL,本田,冠道,本田 冠道 2019款 1.5T 无级 240TURBO 两驱尊享.星空限量版,西安市,否,否,否,CGH0915C0022,"26.58"
317602,2020-10-22,5,6.53,"80",B,2025-07-04,104500,YL,本田,CR-V,本田 CR-V混动 2021款 2.0 无级 两驱锐·净行版,西安市,否,否,否,CDH0120C0051,"20.98"
313460,2021-04-19,4,4.45,"60",A,2025-07-06,34000,YL,大众,朗逸,大众 朗逸启航 2019款 1.5 手动 风尚版,唐山市,否,否,否,CSV0615M0017,"9.99"
321374,2019-10-10,6,4.76,"60",B,2025-07-05,51000,YL,别克,君威,别克 君威 2019款 1.5T 手自一体 20T 领先型,大连市,否,否,否,CGB0415A0009,"17.58"
316272,2017-08-24,8,7.2,"60",C,2025-07-05,38000,YL,雪佛兰,探界者,雪佛兰 探界者 2017款 1.5T 手自一体 535T 驭界版,合肥市,否,否,否,CGX1115A0003,"19.99"
320543,2013-09-29,12,18.2,"60",C,2025-07-05,12400,YL,大众,朗逸,大众 朗逸 2013款 1.4TSI 双离合 豪华版,合肥市,否,否,否,CSV0614D0015,"16.09"
301866,2010-08-31,15,7.12,"50",B,2025-07-05,3700,YL,别克,英朗,别克 英朗GT 2010款 1.8 手自一体 时尚版,合肥市,否,否,否,CGB0918A0002,"16.23"
301858,2016-04-01,9,3.5300000000000002,"60",C,2025-07-05,4800,YL,长安,逸动,长安 逸动 2015款 1.6 手动 豪华型,合肥市,否,否,否,CCA0716M0039,"8.09"
321154,2012-02-08,13,12.9,"50",C,2025-07-05,6500,YL,马自达,马自达3,马自达 马自达3 2010款 1.6 手自一体 经典款 精英版,合肥市,否,否,否,CFM0116A0016,"12.88"
320700,2012-04-18,13,15.6,"50",C,2025-07-05,6400,YL,大众,朗逸,大众 朗逸 2011款 1.6 手自一体 品悠版,哈尔滨市,否,否,是,CSV0616A0029,"12.48"
321006,2020-11-25,5,5.5,"60",C,2025-07-05,13500,YL,长安,悦翔,长安 悦翔-三厢 2019款 1.5 双离合 舒适型,哈尔滨市,否,否,否,CCA0515D0007,"6.19"
320720,2019-09-10,6,16.4,"50",B,2025-07-05,21700,YL,哈弗,M6,哈弗 M6 2019款 1.5T 双离合 两驱精英型,哈尔滨市,否,否,否,CHA0815D0012,"8.10"
320623,2019-08-22,6,3.5,"60",B,2025-07-05,27000,YL,传祺,GS3,传祺 GS3 2017款 1.5 手自一体 150N 精英版,哈尔滨市,否,否,否,CGC1115A0002,"8.88"
301745,2011-10-20,14,10.86,"60",B,2025-07-05,19100,YL,本田,CR-V,本田 CR-V 2010款 2.0 自动 LXi 都市版,深圳市,否,否,否,CDH0120A0019,"19.78"
318612,2018-11-01,7,3.4,"60",B,2025-07-05,43100,YL,本田,飞度,本田 飞度 2018款 1.5 无级 舒适天窗版,南昌市,否,否,否,CGH0315C0062,"8.58"
316586,2015-10-04,10,5.9,"60",B,2025-07-05,9500,YL,哈弗,H6,哈弗 H6 2015款 1.5T 手动 升级版两驱精英型,合肥市,否,否,否,CHA0115M0036,"10.98"
315708,2017-11-02,8,3.06,"60",B,2025-07-05,31500,YL,雪佛兰,迈锐宝,雪佛兰 迈锐宝 2018款 1.5T 手自一体 530T LT 豪华版,合肥市,否,否,否,CGX0815A0014,"17.99"
316615,2014-06-20,11,17.7,"30",C,2025-07-05,3000,YL,别克,凯越,别克 凯越 2013款 1.5 手自一体 尊享版,苏州市,否,否,否,CGB0515A0002,"11.89"
321458,2020-12-23,5,10.8,"80",B,2025-07-05,16000,YL,猎豹,Mattu,猎豹 Mattu 2018款 1.6T 双离合 尊贵型,长沙市,否,否,否,CGJ1516D0004,"14.88"
314854,2013-05-13,12,10.1,"60",B,2025-07-07,11800,YL,别克,君威,别克 君威 2013款 1.6T 手自一体 精英运动版,烟台市,否,否,否,CGB0416A0001,"20.99"
320648,2013-08-05,12,19.3,"50",C,2025-07-05,12100,YL,大众,朗逸,大众 朗逸 2013款 1.4TSI 双离合 舒适版,昆明市,否,否,否,CSV0614D0014,"14.79"
318204,2008-04-03,17,22.0,"0n",ull,2025-07-05,3200,YL,斯柯达,明锐,斯柯达 明锐 2008款 2.0MPI 手动 逸仕版,苏州市,否,否,否,CSS0120M0003,"13.99"
315804,2003-12-29,22,40.0,"50",D,2025-07-05,10100,YL,本田,奥德赛,本田 奥德赛 2002款 2.3 自动 豪华版,佛山市,否,否,是,CGH0223A0001,"29.8"
321358,2019-06-21,6,7.03,"60",A,2025-07-05,59800,YL,本田,思域,本田 思域 2019款 1.5T 无级 220TURBO 劲动版,珠海市,否,否,否,CDH0215C0019,"13.99"
321592,2018-03-15,7,6.1,"80",B,2025-07-05,33100,YL,WEY,VV5,WEY VV5s 2017款 2.0T 双离合 超豪型,曲靖市,否,否,否,CWE0220D0001,"15"
316950,2013-02-04,12,34.53,"30",D,2025-07-05,13700,YL,丰田,逸致,丰田 逸致 2011款 1.8 无级 180E 精英版,佛山市,否,是,是,CGT0418C0001,"15.98"
321352,2022-07-21,3,1.87,"60",A,2025-07-05,45000,YL,本田,享域,本田 享域 2022款 1.0T 无级 180TURBO 舒享版,哈尔滨市,否,否,否,CDH1110C0023,"11.98"
316262,2015-10-12,10,8.38,"60",B,2025-07-05,15000,YL,别克,英朗,别克 英朗 2015款 1.5 手自一体 15N 精英型,合肥市,否,否,否,CGB0915A0002,"12.69"
316025,2008-01-09,17,17.24,"50",D,2025-07-05,5000,YL,本田,奥德赛,本田 奥德赛 2007款 2.4 手自一体 舒适版,大连市,否,否,否,CGH0224A0012,"25.48"
321045,2021-10-28,4,6.15,"80",A,2025-07-05,100000,YL,本田,雅阁,本田 第十代雅阁 2022款 1.5T 无级 260TURBO 豪华版,成都市,否,否,否,CGH0115C0040,"19.28"
320820,2011-11-29,14,11.2,"60",C,2025-07-05,2800,YL,福特,福克斯,福特 福克斯-三厢 2011款 1.8 手动 经典型,成都市,否,否,否,CCF0318M0025,"10.48"
320920,2020-08-15,5,5.0,"80",B,2025-07-05,43500,YL,起亚,K3,起亚 K3 2019款 1.5 无级 智享互联版,重庆市,否,否,否,CFZ1315C0004,"11.58"
317709,2014-03-13,11,21.65,"60",B,2025-07-05,27200,YL,本田,歌诗图,本田 歌诗图 2012款 2.4 自动 豪华版,成都市,否,否,否,CGH0624A0002,"25.98"
320360,2019-10-11,6,4.0,"60",B,2025-07-05,62100,YL,本田,思域,本田 思域 2019款 1.5T 无级 220TURBO 燃动版,海口市,否,否,否,CDH0215C0021,"14.59"
320722,2011-09-02,14,11.4,"50",D,2025-07-05,4500,YL,比亚迪,S6,比亚迪 S6 2011款 2.4 手自一体 尊享型,大连市,否,否,否,CBY0924A0001,"13.09"
318347,2016-06-18,9,10.07,"50",B,2025-07-05,24000,YL,大众,朗逸,大众 朗逸 2013款 1.6 手自一体 舒适版(改款),武汉市,否,否,否,CSV0616A0061,"13.79"
318318,2016-06-07,9,7.0,"60",B,2025-07-05,22200,YL,别克,昂科拉,别克 昂科拉 2015款 1.4T 手自一体 两驱都市领先型,武汉市,否,否,否,CGB1014A0019,"17.89"
321280,2012-10-10,13,12.35,"60",B,2025-07-07,10500,YL,雪佛兰,迈锐宝,雪佛兰 迈锐宝 2012款 2.0 手自一体 SE 豪华版,北京市,否,否,否,CGX0820A0003,"17.99"
313629,2019-11-05,6,18.29,"80",C,2025-07-07,128600,YL,丰田,汉兰达,丰田 汉兰达 2019款 2.0T 手自一体 四驱豪华版7座,北京市,否,否,否,CGT0320A0063,"29.98"
320170,2019-07-22,6,9.47,"50",D,2025-07-06,31000,YL,别克,君威,别克 君威 2019款 1.5T 手自一体 20T 精英型,合肥市,否,否,否,CGB0415A0010,"18.58"
321297,2014-10-27,11,10.03,"60",B,2025-07-05,18000,YL,起亚,K4,起亚 K4 2014款 1.8 手自一体 GL,杭州市,否,否,否,CFZ1418A0001,"13.88"
321738,2011-01-25,14,19.66,"50",C,2025-07-05,10000,YL,大众,途观,大众 途观 2010款 2.0TSI 手自一体 四驱旗舰版,杭州市,否,否,否,CSV0720A0003,"29.48"
321862,2017-02-27,8,12.2,"50",C,2025-07-05,7400,YL,昌河,Q35,昌河 Q35 2016款 1.5 手动 炫彩版,南昌市,否,否,否,CCH0915M0001,"6.59"
319915,2018-05-11,7,7.54,"60",C,2025-07-05,6300,YL,众泰,T300,众泰 T300 2017款 1.5 手动 精英型,红河哈尼族彝族自治州,否,否,否,CZT2315M0001,"5.68"
321359,2022-11-10,3,6.5,"80",B,2025-07-05,107000,YL,本田,CR-V,本田 CR-V 2021款 1.5T 无级 240TURBO 两驱都市版,哈尔滨市,否,否,否,CDH0115C0052,"19.58"
311192,2005-03-30,20,27.9,"0n",ull,2025-07-05,4500,YL,大众,帕萨特,大众 帕萨特 2003款 1.8T 手自一体 舒适版,苏州市,否,否,否,CSV0218A0011,"23.99"
315840,2012-12-21,13,11.4,"60",C,2025-07-05,5100,YL,别克,英朗,别克 英朗GT 2013款 1.6 手自一体 舒适版,成都市,否,否,否,CGB0916A0031,"14.77"
320787,2019-10-17,6,8.36,"60",D,2025-07-05,21100,YL,别克,英朗,别克 英朗 2019款 1.3T 手自一体 18T 互联精英型,昆明市,否,否,否,CGB0913A0005,"13.69"
321570,2019-07-15,6,6.0,"80",B,2025-07-06,38100,YL,WEY,VV6,WEY VV6 2019款 2.0T 双离合 两驱超豪型,六安市,否,否,否,CWE0420D0012,"15.50"
